departement,code,inscrits,abstention,exprimes,blancs,candidat,nuance,voix,% exp.,statut,vainqueur
035,03505,103309,46203,56165,623,LE CALLENNEC,LR,16667,29.67506454197454,Bal.,REM
035,03505,103309,46203,56165,623,PRIN,FN,3637,6.475563073088223,non,REM
035,03505,103309,46203,56165,623,MARZIN,ECO,362,0.6445295112614617,non,REM
035,03505,103309,46203,56165,623,MARTIN,ECO,2008,3.575180272411644,non,REM
035,03505,103309,46203,56165,623,HUGONNET,FI,5676,10.105937861657615,non,REM
035,03505,103309,46203,56165,623,LENFANT,SOC,3063,5.45357429003828,non,REM
035,03505,103309,46203,56165,623,MOLE,DIV,202,0.35965458915694826,non,REM
035,03505,103309,46203,56165,623,CLOAREC,REM,22799,40.59289593163002,Bal.,REM
035,03505,103309,46203,56165,623,COMÈS,REG,320,0.569749844209027,non,REM
035,03505,103309,46203,56165,623,HAMARD,EXG,497,0.884892726787145,non,REM
035,03506,86949,39155,46809,647,VAHÉ,REM,15305,32.696703625371185,Bal.,UDI
035,03506,86949,39155,46809,647,GALODE,ECO,587,1.2540323442073107,non,UDI
035,03506,86949,39155,46809,647,DE BRYE,DVD,317,0.6772201926979854,non,UDI
035,03506,86949,39155,46809,647,DUGUÉ,REG,392,0.8374457903394645,non,UDI
035,03506,86949,39155,46809,647,MOCQUARD,FI,4701,10.042940460167916,non,UDI
035,03506,86949,39155,46809,647,DECOOPMAN,DIV,243,0.5191309363583926,non,UDI
035,03506,86949,39155,46809,647,MONTABONE,COM,3525,7.530603089149522,non,UDI
035,03506,86949,39155,46809,647,DOUARD,EXG,388,0.828900425131919,non,UDI
035,03506,86949,39155,46809,647,PENNELLE,FN,5303,11.329017923903523,non,UDI
035,03506,86949,39155,46809,647,BENOIT,UDI,16048,34.284005212672774,Bal.,UDI
035,03506,86949,39155,46809,647,VEDRENNE,DIV,0,0,non,UDI
035,03507,99140,44802,53552,535,BOURIEL,ECO,447,0.834702718852704,non,REM
035,03507,99140,44802,53552,535,LURTON,LR,18641,34.80915745443681,Bal.,REM
035,03507,99140,44802,53552,535,KUCZYK,DIV,93,0.17366298177472364,non,REM
035,03507,99140,44802,53552,535,LECLERCQ,REG,394,0.735733492680012,non,REM
035,03507,99140,44802,53552,535,DROUARD,ECO,311,0.5807439498057962,non,REM
035,03507,99140,44802,53552,535,GROISIER,EXG,212,0.3958769046907678,non,REM
035,03507,99140,44802,53552,535,MALIK-MONROCQ,DIV,715,1.335150881386316,non,REM
035,03507,99140,44802,53552,535,HALLOU,DVG,4044,7.551538691365402,non,REM
035,03507,99140,44802,53552,535,BETEND,DIV,243,0.4537645652823424,non,REM
035,03507,99140,44802,53552,535,DESCOTTES,EXG,398,0.7432028682402152,non,REM
035,03507,99140,44802,53552,535,QUIL,DVD,491,0.9168658500149387,non,REM
035,03507,99140,44802,53552,535,CHEVALLIER,FI,3672,6.856886764266508,non,REM
035,03507,99140,44802,53552,535,MIAILHES,FN,4286,8.003435912757693,non,REM
035,03507,99140,44802,53552,535,FRIBOLLE,REM,19605,36.609276964445776,Bal.,REM
035,03508,83469,36520,46388,371,LUCAS,EXG,239,0.5152194533068897,non,REM
035,03508,83469,36520,46388,371,BISSON,DIV,342,0.7372596361127878,non,REM
035,03508,83469,36520,46388,371,THEURIER,ECO,3364,7.251875485039235,non,REM
035,03508,83469,36520,46388,371,GUILLERME,FN,1770,3.8156419763732,non,REM
035,03508,83469,36520,46388,371,VETEL,ECO,424,0.9140294903854445,non,REM
035,03508,83469,36520,46388,371,PIROU,DLF,385,0.8299560231094248,non,REM
035,03508,83469,36520,46388,371,RADIGUET,ECO,167,0.36000689833577654,non,REM
035,03508,83469,36520,46388,371,BACHELIER,REM,18990,40.93731137363111,Bal.,REM
035,03508,83469,36520,46388,371,PRIET,EXG,74,0.15952401483142192,non,REM
035,03508,83469,36520,46388,371,DHALLUIN,LR,5258,11.334827972751574,non,REM
035,03508,83469,36520,46388,371,OZ,DIV,447,0.9636112787789944,non,REM
035,03508,83469,36520,46388,371,BOUCAND,ECO,197,0.424678796240407,non,REM
035,03508,83469,36520,46388,371,COUET,SOC,6150,13.257739070449254,non,REM
035,03508,83469,36520,46388,371,PAYEN,COM,627,1.3516426662067775,non,REM
035,03508,83469,36520,46388,371,DEBROISE,DVG,348,0.7501940156937139,non,REM
035,03508,83469,36520,46388,371,LE PAPE,FI,6561,14.143744071742692,Bal.,REM
035,03508,83469,36520,46388,371,NADLER,DVD,304,0.6553418987669225,non,REM
035,03508,83469,36520,46388,371,JEQUEL,REG,324,0.6984564973700095,non,REM
035,03508,83469,36520,46388,371,COCHET,DIV,245,0.5281538328878158,non,REM
035,03508,83469,36520,46388,371,LEJOUX,DIV,172,0.3707855479865482,non,REM
036,03601,80541,40321,39125,769,GÉLINAUD,EXG,311,0.794888178913738,non,REM
036,03601,80541,40321,39125,769,KELLER,FI,4277,10.931629392971246,non,REM
036,03601,80541,40321,39125,769,PENLOUP-ARBONA,DLF,407,1.0402555910543132,non,REM
036,03601,80541,40321,39125,769,CHANTEGUET,SOC,5234,13.377635782747605,non,REM
036,03601,80541,40321,39125,769,CHARPENTIER,DIV,197,0.5035143769968051,non,REM
036,03601,80541,40321,39125,769,BEFFARA,ECO,994,2.5405750798722044,non,REM
036,03601,80541,40321,39125,769,TISSIER,EXG,184,0.47028753993610223,non,REM
036,03601,80541,40321,39125,769,WUNSCH,FN,5499,14.054952076677315,Bal.,REM
036,03601,80541,40321,39125,769,FRADET,COM,734,1.876038338658147,non,REM
036,03601,80541,40321,39125,769,PICARD,LR,4496,11.491373801916934,non,REM
036,03601,80541,40321,39125,769,DES GACHONS,DVD,1781,4.552076677316294,non,REM
036,03601,80541,40321,39125,769,BOUYAT,ECO,471,1.2038338658146965,non,REM
036,03601,80541,40321,39125,769,JOLIVET,REM,14540,37.1629392971246,Bal.,REM
036,03602,90052,41818,46870,935,MERCIER,EXG,366,0.7808832942180499,non,MDM
036,03602,90052,41818,46870,935,BRUNEAU,SOC,5942,12.677618946020907,non,MDM
036,03602,90052,41818,46870,935,LANYI,FN,7035,15.009601024109237,non,MDM
036,03602,90052,41818,46870,935,SALLANDRE,COM,754,1.6087049285257096,non,MDM
036,03602,90052,41818,46870,935,TILLIE,ECO,1218,2.598677192233838,non,MDM
036,03602,90052,41818,46870,935,DUBOIS DE LA SABLONIERE,DVD,946,2.0183486238532113,non,MDM
036,03602,90052,41818,46870,935,DALLAIS,DIV,256,0.5461915937700021,non,MDM
036,03602,90052,41818,46870,935,SCHWARZ,DIV,145,0.3093663324087903,non,MDM
036,03602,90052,41818,46870,935,FORISSIER,LR,11432,24.390868359291655,Bal.,MDM
036,03602,90052,41818,46870,935,GUERIN,MDM,13405,28.60038404096437,Bal.,MDM
036,03602,90052,41818,46870,935,THURA,FI,5140,10.966503093663324,non,MDM
036,03602,90052,41818,46870,935,PORNET,EXG,231,0.49285257094090035,non,MDM
037,03701,68633,34694,33478,315,CONTE,DIV,227,0.6780572316147918,non,REM
037,03701,68633,34694,33478,315,LAKIERE,DLF,476,1.4218292610072287,non,REM
037,03701,68633,34694,33478,315,GILLE,SOC,5069,15.141286815221935,Bal.,REM
037,03701,68633,34694,33478,315,LEMA,COM,486,1.451699623633431,non,REM
037,03701,68633,34694,33478,315,BALLESTEROS,LR,4387,13.10412808411494,non,REM
037,03701,68633,34694,33478,315,LOIRE,ECO,328,0.9797478941394347,non,REM
037,03701,68633,34694,33478,315,BÉJEAU,DVD,837,2.500149351813131,non,REM
037,03701,68633,34694,33478,315,LECARDONNEL,FN,1762,5.263157894736842,non,REM
037,03701,68633,34694,33478,315,DE JORNA,DVD,731,2.1835235079753867,non,REM
037,03701,68633,34694,33478,315,BOURDIN,FI,4795,14.322838879263994,non,REM
037,03701,68633,34694,33478,315,DUPIN,ECO,1675,5.003285739888883,non,REM
037,03701,68633,34694,33478,315,ZICCA,DIV,357,1.0663719457554215,non,REM
037,03701,68633,34694,33478,315,BRUNET,EXG,200,0.5974072525240457,non,REM
037,03701,68633,34694,33478,315,CHALUMEAU,REM,12148,36.28651651831053,Bal.,REM
037,03702,88630,41974,45660,663,COSTE,COM,785,1.7192290845378888,non,REM
037,03702,88630,41974,45660,663,LAMOUREUX,RDG,204,0.4467805519053876,non,REM
037,03702,88630,41974,45660,663,DE LA RUFFIE,FN,4187,9.169951817783618,non,REM
037,03702,88630,41974,45660,663,RUDEAUT,EXG,337,0.7380639509417433,non,REM
037,03702,88630,41974,45660,663,NOBILEAU,FI,5726,12.540516863775734,non,REM
037,03702,88630,41974,45660,663,DUFOURG,DVD,82,0.17958826106000875,non,REM
037,03702,88630,41974,45660,663,LABARONNE,REM,17087,37.422251423565484,Bal.,REM
037,03702,88630,41974,45660,663,BERGERARD,DLF,1248,2.733245729303548,non,REM
037,03702,88630,41974,45660,663,MORIN,DVG,665,1.4564169951817785,non,REM
037,03702,88630,41974,45660,663,LELANDAIS,DVD,974,2.1331581252737624,non,REM
037,03702,88630,41974,45660,663,GREFF,LR,9663,21.16294349540079,Bal.,REM
037,03702,88630,41974,45660,663,GAUDRON,SOC,2621,5.740254051686378,non,REM
037,03702,88630,41974,45660,663,LONJON,DIV,266,0.5825667980727114,non,REM
037,03702,88630,41974,45660,663,BEAUGENDRE,ECO,1815,3.9750328515111697,non,REM
037,03703,97520,47398,48321,1237,JOUHANNAUD,EXG,455,0.9416195856873822,non,SOC
037,03703,97520,47398,48321,1237,ANGENAULT,DVD,5224,10.8110345398481,non,SOC
037,03703,97520,47398,48321,1237,RUBEL,DIV,449,0.9292026241178784,non,SOC
037,03703,97520,47398,48321,1237,KUKULSKI,FN,3680,7.615736429295751,non,SOC
037,03703,97520,47398,48321,1237,ADOLPHE,FI,6621,13.7021170919476,non,SOC
037,03703,97520,47398,48321,1237,DECROP,DLF,1933,4.000331118975186,non,SOC
037,03703,97520,47398,48321,1237,DE PREVOISIN,DVD,212,0.43873264212247265,non,SOC
037,03703,97520,47398,48321,1237,LEBERT,COM,1595,3.3008422838931315,non,SOC
037,03703,97520,47398,48321,1237,PELTIER,ECO,3191,6.60375406138118,non,SOC
037,03703,97520,47398,48321,1237,AUCONIE,UDI,9675,20.022350530825108,Bal.,SOC
037,03703,97520,47398,48321,1237,DELORE,EXG,610,1.2623910928995674,non,SOC
037,03703,97520,47398,48321,1237,TOURAINE,SOC,13792,28.54245566109973,Bal.,SOC
037,03703,97520,47398,48321,1237,HAGE,ECO,884,1.8294323379069142,non,SOC
037,03704,90129,43688,45416,687,DE VRIES,DVD,741,1.6315835828782808,non,REM
037,03704,90129,43688,45416,687,VALIN,DLF,1147,2.5255416593271094,non,REM
037,03704,90129,43688,45416,687,HERVÉ,COM,645,1.4202043332746168,non,REM
037,03704,90129,43688,45416,687,PÉAN,FN,4260,9.379954201162585,non,REM
037,03704,90129,43688,45416,687,GENDRON,ECO,1616,3.5582173683283425,non,REM
037,03704,90129,43688,45416,687,COLBOC,REM,15618,34.38876166989607,Bal.,REM
037,03704,90129,43688,45416,687,VEZIN,FI,5209,11.46952615818214,non,REM
037,03704,90129,43688,45416,687,BAUMEL,SOC,7404,16.30262462568258,non,REM
037,03704,90129,43688,45416,687,POLIER,DVD,0,0,non,REM
037,03704,90129,43688,45416,687,PRODHOMME,EXG,425,0.935793552932887,non,REM
037,03704,90129,43688,45416,687,MARZOUK,DIV,251,0.5526686630262462,non,REM
037,03704,90129,43688,45416,687,NOVELLI,LR,8100,17.83512418530914,Bal.,REM
037,03705,83876,40688,42207,685,CHAZAL,DVD,1355,3.210367948444571,non,REM
037,03705,83876,40688,42207,685,DELIZ,ECO,1699,4.025398630558912,non,REM
037,03705,83876,40688,42207,685,FORTIER,RDG,2180,5.165020020375767,non,REM
037,03705,83876,40688,42207,685,THIÉBAUT,EXG,363,0.8600469116497262,non,REM
037,03705,83876,40688,42207,685,ROUX,COM,493,1.1680526926813088,non,REM
037,03705,83876,40688,42207,685,DURAND,DIV,367,0.8695240126045443,non,REM
037,03705,83876,40688,42207,685,BRYCHE,ECO,891,2.111024237685692,non,REM
037,03705,83876,40688,42207,685,THILLAYE,REM,16281,38.574170161347645,Bal.,REM
037,03705,83876,40688,42207,685,FRACZAK,FN,3976,9.420238349089013,non,REM
037,03705,83876,40688,42207,685,BOIGARD,LR,7935,18.80019901912005,Bal.,REM
037,03705,83876,40688,42207,685,ASCAR,FI,5370,12.723008031843058,non,REM
037,03705,83876,40688,42207,685,DE FOUQUIÈRES,DLF,1297,3.072949984599711,non,REM
037,03705,83876,40688,42207,685,VALLÉE,DVD,0,0,non,REM
038,03801,83182,36942,45698,448,LABRIN,DVG,340,0.7440150553634732,non,REM
038,03801,83182,36942,45698,448,ADAM,EXG,197,0.43109107619589476,non,REM
038,03801,83182,36942,45698,448,ZAMORA,ECO,142,0.31073569959298,non,REM
038,03801,83182,36942,45698,448,GRASSET,RDG,1797,3.9323383955534164,non,REM
038,03801,83182,36942,45698,448,VERAN,REM,21572,47.20556698323778,Bal.,REM
038,03801,83182,36942,45698,448,KADA,ECO,4132,9.041971202240799,non,REM
038,03801,83182,36942,45698,448,BALCERZAK,DIV,203,0.4442207536434855,non,REM
038,03801,83182,36942,45698,448,VEYRET,COM,664,1.4530176375333712,non,REM
038,03801,83182,36942,45698,448,DE KERVÉRÉGUIN,FN,2868,6.275985819948357,non,REM
038,03801,83182,36942,45698,448,MERMILLOD-BLONDIN,UDI,8067,17.652851328285703,Bal.,REM
038,03801,83182,36942,45698,448,RÉGIS,FI,4795,10.492800560199571,non,REM
038,03801,83182,36942,45698,448,FRIOL,DIV,238,0.5208105387544313,non,REM
038,03801,83182,36942,45698,448,PREVOST,EXG,237,0.5186222591798328,non,REM
038,03801,83182,36942,45698,448,ESSABITY,DVG,212,0.4639152698148716,non,REM
038,03801,83182,36942,45698,448,CLAVIER,DVG,234,0.5120574204560375,non,REM
038,03802,77426,41682,35165,436,TOURNON,ECO,395,1.123275984643822,non,REM
038,03802,77426,41682,35165,436,EL HABBAS,DIV,376,1.0692449879141193,non,REM
038,03802,77426,41682,35165,436,JOLLY,FN,4426,12.586378501350776,Bal.,REM
038,03802,77426,41682,35165,436,VERRI,SOC,2362,6.716906014503057,non,REM
038,03802,77426,41682,35165,436,COLAS-ROY,REM,13927,39.60472060287217,Bal.,REM
038,03802,77426,41682,35165,436,LAFEUILLE,DLF,602,1.7119294753305845,non,REM
038,03802,77426,41682,35165,436,GOMEZ,EXG,325,0.9242144177449169,non,REM
038,03802,77426,41682,35165,436,VICENTE,LR,3031,8.619365846722593,non,REM
038,03802,77426,41682,35165,436,PEREZ,DIV,261,0.7422152708659178,non,REM
038,03802,77426,41682,35165,436,GABRIAC,EXD,200,0.5687473339968719,non,REM
038,03802,77426,41682,35165,436,CHARLOT,ECO,201,0.5715910706668562,non,REM
038,03802,77426,41682,35165,436,LETZ,ECO,1144,3.253234750462107,non,REM
038,03802,77426,41682,35165,436,BOUHAFS,FI,3911,11.12185411630883,non,REM
038,03802,77426,41682,35165,436,QUEIROS,COM,3675,10.45073226219252,non,REM
038,03802,77426,41682,35165,436,WASSFI,DVD,329,0.9355893644248542,non,REM
038,03803,59880,31306,27472,263,LEGER,LR,2389,8.69612696563774,non,REM
038,03803,59880,31306,27472,263,DE VERDIERE,DVG,241,0.8772568433313919,non,REM
038,03803,59880,31306,27472,263,CHALAS,REM,9940,36.18229470005824,Bal.,REM
038,03803,59880,31306,27472,263,BRIOT,FI,4040,14.705882352941178,Bal.,REM
038,03803,59880,31306,27472,263,DESTOT,SOC,2755,10.028392545136866,non,REM
038,03803,59880,31306,27472,263,BOLVIN,FN,2633,9.584304018637157,non,REM
038,03803,59880,31306,27472,263,BENYOUB,DVG,77,0.28028538147932436,non,REM
038,03803,59880,31306,27472,263,HIREL,ECO,401,1.4596680256260919,non,REM
038,03803,59880,31306,27472,263,BRUN,EXG,203,0.7389341875364007,non,REM
038,03803,59880,31306,27472,263,BONNET,DLF,422,1.5361094933022714,non,REM
038,03803,59880,31306,27472,263,BENSALEM,DVG,88,0.320326150262085,non,REM
038,03803,59880,31306,27472,263,BARON,DIV,239,0.8699767035527082,non,REM
038,03803,59880,31306,27472,263,LARABI,ECO,3091,11.251456027955737,non,REM
038,03803,59880,31306,27472,263,TROVERO,COM,953,3.468986604542807,non,REM
038,03804,89778,44741,44270,487,AUGIER,DIV,0,0,non,REM
038,03804,89778,44741,44270,487,MARTIN,COM,909,2.053309238762141,non,REM
038,03804,89778,44741,44270,487,ZIEGLER,EXG,281,0.6347413598373617,non,REM
038,03804,89778,44741,44270,487,MARTIN-GRAND,LR,6187,13.975604246668173,non,REM
038,03804,89778,44741,44270,487,VIALLARD,FI,4887,11.039078382651908,non,REM
038,03804,89778,44741,44270,487,TIDY,ECO,2055,4.64196973119494,non,REM
038,03804,89778,44741,44270,487,PIMONT,FN,5349,12.082674497402305,non,REM
038,03804,89778,44741,44270,487,SEYS,DLF,647,1.461486333860402,non,REM
038,03804,89778,44741,44270,487,GERIN-MOMBRUN,EXG,104,0.23492206912130112,non,REM
038,03804,89778,44741,44270,487,NICCOLINI-DARMET,DVD,194,0.43822001355319623,non,REM
038,03804,89778,44741,44270,487,BATTISTEL,SOC,8552,19.31782245312853,Bal.,REM
038,03804,89778,44741,44270,487,HUGELÉ,REM,14754,33.32730969053535,Bal.,REM
038,03804,89778,44741,44270,487,COLINET,DIV,351,0.7928619832843913,non,REM
038,03805,102308,50019,51548,561,CHARED,ECO,405,0.785675486924808,non,REM
038,03805,102308,50019,51548,561,GUINAND,COM,1056,2.048576084426166,non,REM
038,03805,102308,50019,51548,561,ROUSTAN,ECO,3688,7.154496779700473,non,REM
038,03805,102308,50019,51548,561,TULIPE,EXG,294,0.5703422053231939,non,REM
038,03805,102308,50019,51548,561,PELLETIER,EXG,278,0.5393031737409792,non,REM
038,03805,102308,50019,51548,561,GIRAUD,SOC,3807,7.385349577093195,non,REM
038,03805,102308,50019,51548,561,CHÉNARD,DIV,382,0.7410568790253744,non,REM
038,03805,102308,50019,51548,561,BLANCO,DLF,787,1.5267323659501824,non,REM
038,03805,102308,50019,51548,561,LANGENIEUX-VILLARD,LR,7023,13.624194925118335,Bal.,REM
038,03805,102308,50019,51548,561,BRUN,FI,6833,13.255606425079538,non,REM
038,03805,102308,50019,51548,561,BURGAZ,FN,6078,11.790952122293783,non,REM
038,03805,102308,50019,51548,561,KAMOWSKI,REM,20917,40.577713975323974,Bal.,REM
038,03806,83270,44152,38573,396,SADESKI,ECO,272,0.7051564565888057,non,REM
038,03806,83270,44152,38573,396,WEBER,DIV,240,0.6221968734607108,non,REM
038,03806,83270,44152,38573,396,BOLLEAU,SOC,2401,6.224561221579862,non,REM
038,03806,83270,44152,38573,396,VIALLON,ECO,767,1.9884375081015218,non,REM
038,03806,83270,44152,38573,396,GOMEZ,EXG,225,0.5833095688694164,non,REM
038,03806,83270,44152,38573,396,DÉZEMPTE,FN,10260,26.59891634044539,Bal.,REM
038,03806,83270,44152,38573,396,MOYNE-BRESSAND,LR,6966,18.05926425219713,non,REM
038,03806,83270,44152,38573,396,MOTIN,REM,12499,32.40349467243927,Bal.,REM
038,03806,83270,44152,38573,396,AYDIN,FI,3837,9.947372514453114,non,REM
038,03806,83270,44152,38573,396,PENAVAIRE,COM,612,1.5866020273248127,non,REM
038,03806,83270,44152,38573,396,LIENARD,ECO,494,1.2806885645399633,non,REM
038,03807,91422,46352,44042,718,NICOLAS,DLF,1158,2.629308387448345,non,REM
038,03807,91422,46352,44042,718,PERRODIN,EXG,391,0.8877889287498297,non,REM
038,03807,91422,46352,44042,718,REUX,ECO,1847,4.193724172380909,non,REM
038,03807,91422,46352,44042,718,GHEMBAZA,DIV,341,0.7742609327460152,non,REM
038,03807,91422,46352,44042,718,LIMON,REM,15050,34.171926797148174,Bal.,REM
038,03807,91422,46352,44042,718,NEUDER,LR,9958,22.610235684119704,Bal.,REM
038,03807,91422,46352,44042,718,BONO,FI,5760,13.078425139639435,non,REM
038,03807,91422,46352,44042,718,BATARAY,DVG,1487,3.376322601153445,non,REM
038,03807,91422,46352,44042,718,DELACROIX,FN,8050,18.27800735661414,non,REM
038,03808,78587,41214,36371,487,MONNIER,FN,6966,19.15262159412719,Bal.,REM
038,03808,78587,41214,36371,487,ABADIE,REM,11757,32.3252041461604,Bal.,REM
038,03808,78587,41214,36371,487,DURIEUX,ECO,513,1.410464380962855,non,REM
038,03808,78587,41214,36371,487,BINET,SOC,5257,14.453823100822083,non,REM
038,03808,78587,41214,36371,487,THIEULENT,FI,3899,10.720079183965247,non,REM
038,03808,78587,41214,36371,487,SILVESTRE,LR,6379,17.538698413571254,non,REM
038,03808,78587,41214,36371,487,LACAILLE,EXG,333,0.9155645981688708,non,REM
038,03808,78587,41214,36371,487,BARROW,DIV,399,1.0970278518599985,non,REM
038,03808,78587,41214,36371,487,BERGER,ECO,605,1.6634131588353358,non,REM
038,03808,78587,41214,36371,487,GODARD,ECO,263,0.7231035715267659,non,REM
038,03809,97184,48868,47225,696,JACQUIER-LAFORGE,MDM,18427,39.019587083112754,Bal.,MDM
038,03809,97184,48868,47225,696,MICOUD,FI,6253,13.240868184224459,non,MDM
038,03809,97184,48868,47225,696,DESIES,FN,6048,12.806776071995765,non,MDM
038,03809,97184,48868,47225,696,JOUSSET,DIV,348,0.7368978295394388,non,MDM
038,03809,97184,48868,47225,696,JULIAN,DLF,936,1.9820010587612493,non,MDM
038,03809,97184,48868,47225,696,GATTAZ,LR,8034,17.01217575436739,Bal.,MDM
038,03809,97184,48868,47225,696,CHOLAT,ECO,6490,13.7427210164108,non,MDM
038,03809,97184,48868,47225,696,DETROYAT,EXG,455,0.9634727368978295,non,MDM
038,03809,97184,48868,47225,696,BARGE,EXD,234,0.49550026469031233,non,MDM
038,03810,93778,51405,41658,533,ESPINOZA,ECO,1352,3.2454750588122327,non,REM
038,03810,93778,51405,41658,533,MEYNIER-MILLEFERT,REM,14324,34.384752028421914,Bal.,REM
038,03810,93778,51405,41658,533,BREUIL,FN,7778,18.671083585385762,Bal.,REM
038,03810,93778,51405,41658,533,BOURICHA,ECO,0,0,non,REM
038,03810,93778,51405,41658,533,FAVRE,DVG,179,0.4296893753900811,non,REM
038,03810,93778,51405,41658,533,EYNARD,ECO,182,0.4368908733016467,non,REM
038,03810,93778,51405,41658,533,CHRIQUI,LR,6415,15.399203034231121,non,REM
038,03810,93778,51405,41658,533,VOLLE,DIV,275,0.6601373085601805,non,REM
038,03810,93778,51405,41658,533,BORDES,EXG,349,0.8377742570454655,non,REM
038,03810,93778,51405,41658,533,MONCHATRE-JACQUOT,FI,4731,11.35676220653896,non,REM
038,03810,93778,51405,41658,533,HUILLIER,SOC,3923,9.417158769023958,non,REM
038,03810,93778,51405,41658,533,SAHRAOUI,COM,794,1.9059964472610305,non,REM
038,03810,93778,51405,41658,533,MONIN-VEYRET,DLF,1084,2.602141245379039,non,REM
038,03810,93778,51405,41658,533,GOBERT,DVG,272,0.6529358106486148,non,REM
039,03901,65433,30098,34512,564,DUVERNET,SOC,3596,10.419564209550302,non,REM
039,03901,65433,30098,34512,564,AMARD,FI,4906,14.21534538711173,non,REM
039,03901,65433,30098,34512,564,DOBELLI,ECO,526,1.5241075567918405,non,REM
039,03901,65433,30098,34512,564,MARRAUD DES GROTTES,DVD,1011,2.929415855354659,non,REM
039,03901,65433,30098,34512,564,MORICONI,DLF,1213,3.514719517848864,non,REM
039,03901,65433,30098,34512,564,LAPIERRE,DVD,0,0,non,REM
039,03901,65433,30098,34512,564,ECARD,FN,4274,12.384098284654613,non,REM
039,03901,65433,30098,34512,564,BRULEBOIS,REM,12265,35.53836346777932,Bal.,REM
039,03901,65433,30098,34512,564,JANNIAUX,DIV,180,0.521557719054242,non,REM
039,03901,65433,30098,34512,564,IPEK,DIV,186,0.53894297635605,non,REM
039,03901,65433,30098,34512,564,BRERO,LR,6120,17.732962447844226,Bal.,REM
039,03901,65433,30098,34512,564,MOREL,EXG,235,0.6809225776541493,non,REM
039,03902,55236,27222,27471,362,JAILLET,DIV,145,0.5278293473117105,non,LR
039,03902,55236,27222,27471,362,MASSON,ECO,1545,5.624112700666157,non,LR
039,03902,55236,27222,27471,362,LAABID,DIV,151,0.5496705616832296,non,LR
039,03902,55236,27222,27471,362,LANÇON,FI,3323,12.096392559426304,non,LR
039,03902,55236,27222,27471,362,MILLET,DVD,1573,5.726038367733246,non,LR
039,03902,55236,27222,27471,362,BIICHLÉ,ECO,308,1.1211823377379784,non,LR
039,03902,55236,27222,27471,362,PROST-GROSJEAN,MDM,7482,27.235994321284263,Bal.,LR
039,03902,55236,27222,27471,362,BAILLY-COCHET,DIV,551,2.0057515197845,non,LR
039,03902,55236,27222,27471,362,MAIRE,DVG,749,2.726511594044629,non,LR
039,03902,55236,27222,27471,362,DESSEIGNE,FN,3209,11.681409486367441,non,LR
039,03902,55236,27222,27471,362,DALLOZ,LR,8014,29.172581995558954,Bal.,LR
039,03902,55236,27222,27471,362,MARCHAL,EXG,155,0.5642313712642423,non,LR
039,03902,55236,27222,27471,362,OUDIN,ECO,266,0.9682938371373448,non,LR
039,03903,69493,31891,36850,503,MARCUZZI,FI,5280,14.328358208955224,non,LR
039,03903,69493,31891,36850,503,MONTRELAY,FN,5690,15.440976933514246,non,LR
039,03903,69493,31891,36850,503,KURT,DIV,98,0.26594301221166894,non,LR
039,03903,69493,31891,36850,503,REVOY,EXG,368,0.9986431478968792,non,LR
039,03903,69493,31891,36850,503,BERNIER,COM,2848,7.728629579375848,non,LR
039,03903,69493,31891,36850,503,HENRY,DIV,200,0.5427408412483039,non,LR
039,03903,69493,31891,36850,503,SERMIER,LR,12068,32.74898236092266,Bal.,LR
039,03903,69493,31891,36850,503,BARD,MDM,9758,26.48032564450475,Bal.,LR
039,03903,69493,31891,36850,503,VIARD,DLF,540,1.4654002713704206,non,LR
040,04001,101404,46364,53555,1080,PIOT,FI,6448,12.039958920735693,non,MDM
040,04001,101404,46364,53555,1080,LE BRIS,COM,953,1.7794790402390066,non,MDM
040,04001,101404,46364,53555,1080,DARRIEUSSECQ,MDM,23213,43.344225562505834,Bal.,MDM
040,04001,101404,46364,53555,1080,SOURBES,EXG,232,0.4331995145177855,non,MDM
040,04001,101404,46364,53555,1080,BARDIN,FN,6150,11.483521613294743,non,MDM
040,04001,101404,46364,53555,1080,LAGRAVE,SOC,7208,13.459060778638781,Bal.,MDM
040,04001,101404,46364,53555,1080,PAUL,DVD,1,0.0018672392867145923,non,MDM
040,04001,101404,46364,53555,1080,JARREAU,DVD,191,0.35664270376248713,non,MDM
040,04001,101404,46364,53555,1080,DA COSTA,DIV,281,0.5246942395668005,non,MDM
040,04001,101404,46364,53555,1080,HUBERT,EXG,274,0.5116235645597983,non,MDM
040,04001,101404,46364,53555,1080,BILLARD,ECO,1517,2.832601997946037,non,MDM
040,04001,101404,46364,53555,1080,NADAU,LR,6214,11.603024927644476,non,MDM
040,04001,101404,46364,53555,1080,MOLLE,DLF,873,1.6300998973018392,non,MDM
040,04002,112279,51594,59158,1080,LESPADE,COM,3881,6.5603975793637375,non,REM
040,04002,112279,51594,59158,1080,CAUSSE,REM,25414,42.959532100476686,Bal.,REM
040,04002,112279,51594,59158,1080,DELAVENNE,ECO,2078,3.512627201730958,non,REM
040,04002,112279,51594,59158,1080,PACOT,LR,6433,10.874268906994827,non,REM
040,04002,112279,51594,59158,1080,POURRUT,DLF,1159,1.9591602150174108,non,REM
040,04002,112279,51594,59158,1080,DACHARRY,FI,6960,11.765103620812063,Bal.,REM
040,04002,112279,51594,59158,1080,LAVIT,DIV,420,0.7099631495317624,non,REM
040,04002,112279,51594,59158,1080,GARCIA,FN,5742,9.706210487169951,non,REM
