BUREAU DE VOTE,DEPARTEMENT,ARNAUD MONTEBOURG,MARTINE AUBRY,JEAN-MICHEL BAYLET,MANUEL VALLS,FRANCOIS HOLLANDE,SEGOLENE ROYAL,VOTES BLANCS,VOTES NULS
110096,11,80,92,3,24,224,32,0,5
110097,11,80,93,3,19,212,52,0,4
110098,11,62,76,3,22,138,39,0,4
110099,11,41,68,4,13,123,31,0,1
110100,11,58,81,4,20,200,43,0,1
110101,11,61,82,1,28,169,38,0,1
110102,11,62,47,5,15,142,30,0,2
110103,11,28,34,3,17,268,38,1,6
110104,11,13,10,0,3,39,9,0,0
110105,11,6,8,1,0,17,4,0,0
110106,11,20,10,1,5,27,3,0,1
110107,11,16,18,1,3,35,2,0,0
110108,11,15,4,0,2,6,1,0,0
110109,11,56,61,5,28,275,44,0,1
110110,11,29,23,1,22,167,30,0,6
110111,11,31,49,0,23,140,20,0,1
110112,11,72,82,4,33,190,33,1,3
110113,11,44,37,0,21,75,24,0,2
120001,12,44,80,6,15,195,30,0,2
120002,12,20,25,0,3,59,7,0,0
120003,12,66,80,2,9,134,18,0,0
120004,12,25,57,1,5,80,8,0,1
120005,12,33,57,0,8,108,7,0,0
120006,12,12,20,0,2,42,12,0,0
120007,12,19,44,0,5,47,9,1,1
120008,12,16,17,0,9,47,4,0,1
120009,12,35,60,0,10,92,8,0,1
120010,12,35,35,1,8,91,5,0,2
120011,12,68,92,0,24,167,15,0,2
120012,12,48,41,6,8,93,9,0,0
120013,12,22,28,1,6,63,7,0,0
120014,12,63,56,4,17,158,14,0,3
120015,12,16,27,1,7,45,6,0,0
120016,12,102,144,2,14,208,39,0,0
120017,12,127,133,7,8,210,23,0,1
120018,12,18,15,1,8,35,2,0,1
120019,12,81,110,5,21,236,25,0,1
120020,12,95,221,6,26,328,35,0,0
120021,12,20,26,1,5,36,2,0,0
120022,12,31,31,0,1,48,20,0,0
120023,12,32,45,3,5,67,18,0,0
120024,12,33,56,1,5,70,14,0,0
120025,12,3,7,0,3,27,3,0,0
120026,12,47,82,1,12,126,18,0,3
120027,12,25,55,1,12,77,10,1,0
120028,12,58,76,2,10,101,20,0,1
120029,12,22,30,2,0,39,6,0,0
120030,12,91,117,5,15,271,50,0,0
120031,12,51,63,2,18,94,18,1,0
120032,12,17,29,1,5,46,18,0,0
120033,12,17,19,0,5,33,8,0,1
120034,12,26,34,0,3,76,6,0,0
120035,12,17,41,2,3,35,7,0,2
120037,12,26,46,2,7,78,10,0,1
120038,12,30,31,1,17,89,14,1,1
120039,12,5,9,0,3,22,2,0,0
120040,12,52,89,1,19,138,10,1,0
120041,12,41,39,1,14,86,7,0,1
120042,12,39,37,0,5,69,23,0,0
120044,12,98,148,5,25,244,31,1,1
120045,12,31,23,1,5,40,17,1,0
120046,12,31,43,0,9,55,13,0,1
120047,12,27,51,1,3,108,12,0,0
120048,12,79,104,7,18,176,13,0,1
120049,12,65,108,3,23,145,19,1,2
120050,12,59,119,3,17,184,23,0,1
120051,12,120,168,3,23,245,51,0,6
120052,12,35,61,2,10,108,19,0,0
120053,12,39,27,0,5,47,8,0,0
120054,12,64,80,2,7,120,23,0,0
130001,13,79,90,2,30,115,31,0,1
130002,13,92,125,1,12,102,44,0,0
130003,13,66,78,2,12,122,23,0,0
130004,13,44,45,0,11,98,19,0,0
130005,13,67,72,9,20,72,26,0,1
130006,13,130,157,1,15,131,28,1,3
130007,13,58,64,0,19,89,21,0,1
130008,13,104,145,2,17,127,36,1,5
130009,13,32,37,0,11,62,11,0,0
130010,13,121,157,4,23,114,31,0,4
130011,13,98,160,3,31,193,39,1,0
130012,13,85,103,3,13,143,49,1,0
130013,13,30,56,1,8,108,23,0,0
130014,13,111,266,1,39,135,40,4,5
130015,13,93,197,2,18,124,37,1,0
130016,13,26,72,0,19,94,23,0,2
130017,13,32,60,0,6,89,44,0,4
130018,13,52,66,4,10,60,18,0,0
130019,13,71,98,1,17,108,15,0,2
130020,13,90,69,1,20,109,27,0,0
130021,13,64,71,2,26,127,33,0,0
130022,13,92,122,2,24,148,38,0,0
130023,13,77,77,2,31,136,26,0,0
130024,13,104,153,1,27,187,41,0,2
130025,13,54,90,0,20,97,30,0,0
130026,13,124,155,2,16,111,39,0,0
130027,13,98,128,1,18,147,24,0,1
130028,13,121,156,4,24,107,22,0,0
130029,13,151,191,3,29,171,47,0,0
130030,13,129,134,3,19,130,30,0,0
130031,13,93,145,2,28,153,25,0,4
130032,13,118,127,3,24,158,33,1,1
130033,13,132,132,1,33,158,31,0,1
130034,13,98,132,2,56,145,42,0,2
130035,13,59,89,1,30,156,32,1,0
130036,13,60,113,3,23,145,29,0,0
130037,13,73,82,0,35,115,23,0,2
130038,13,87,119,1,28,132,26,1,0
130039,13,110,138,1,35,173,25,0,1
130040,13,137,169,2,41,196,49,0,1
130041,13,148,145,0,27,181,35,0,2
130042,13,46,79,1,16,88,15,0,0
130043,13,49,57,0,15,87,9,0,0
130044,13,50,54,2,13,92,14,0,0
130045,13,24,41,2,9,51,21,0,0
130046,13,54,79,2,14,100,16,0,1
130047,13,52,109,1,14,105,23,0,2
130048,13,110,143,1,31,223,28,0,1
130049,13,86,103,1,45,195,35,1,0
130050,13,94,124,3,40,174,31,0,0
130051,13,21,46,0,5,56,12,0,0
130052,13,27,50,1,3,55,14,0,1
130053,13,63,63,5,16,114,25,4,0
130054,13,61,88,1,6,115,10,0,1
130055,13,45,60,1,11,111,22,0,1
130056,13,101,145,2,39,186,39,1,0
130057,13,96,122,5,23,208,59,3,0
130058,13,18,50,1,4,64,11,0,1
130059,13,68,101,1,9,122,21,0,0
130060,13,61,98,4,22,126,31,0,1
130061,13,92,80,0,15,111,22,0,2
130062,13,40,91,1,5,89,20,0,4
130063,13,31,125,2,2,74,19,0,1
130064,13,25,93,1,11,72,25,1,1
130065,13,27,83,1,10,81,26,0,2
130066,13,81,130,1,15,94,32,0,0
130067,13,54,79,0,6,62,12,0,1
130068,13,25,56,0,1,24,6,1,1
130069,13,45,97,2,4,53,10,2,1
130070,13,76,88,1,34,151,19,0,0
130071,13,68,86,0,27,132,24,0,4
130072,13,18,39,0,3,51,30,0,1
130073,13,28,69,0,9,69,23,0,2
130074,13,61,75,1,16,100,29,2,0
130075,13,27,53,0,5,85,19,0,0
130076,13,53,94,1,29,144,37,2,1
130077,13,84,108,3,30,138,28,0,5
130078,13,107,159,6,38,219,39,1,0
130079,13,30,45,0,2,77,14,0,0
130080,13,35,44,2,5,43,23,0,1
130081,13,17,23,0,4,36,14,2,0
130082,13,40,52,2,11,77,27,2,0
130083,13,47,76,0,20,75,25,1,0
130084,13,3,33,0,3,54,32,0,0
130085,13,28,43,2,2,63,8,0,1
130086,13,32,44,2,10,71,25,0,0
130087,13,66,106,2,21,201,24,0,7
130088,13,101,111,4,26,248,40,0,9
130089,13,94,119,1,26,238,39,0,11
130090,13,52,72,1,11,123,12,2,2
130091,13,60,80,0,19,132,13,2,2
130092,13,98,136,1,18,145,43,0,0
130093,13,101,139,3,27,145,36,0,0
130094,13,116,178,0,58,206,44,0,0
130095,13,67,91,3,20,133,22,3,0
130096,13,65,113,2,49,158,20,0,3
130097,13,92,153,4,34,158,19,0,1
130098,13,96,138,2,23,226,25,2,0
130099,13,44,63,1,24,84,17,0,0
130100,13,50,81,2,13,73,28,0,0
130101,13,127,132,2,18,137,22,0,1
130102,13,47,66,1,16,75,16,0,0
130103,13,141,149,5,25,188,40,0,3
130104,13,89,106,1,26,148,32,0,2
130105,13,13,37,0,6,39,11,0,0
130107,13,64,77,4,18,91,23,0,0
130108,13,57,102,1,47,126,28,0,0
130109,13,12,16,0,2,21,1,0,0
130110,13,52,72,1,9,95,34,0,1
130111,13,100,134,4,17,151,35,0,0
130112,13,14,22,0,4,26,2,0,0
130113,13,108,119,1,34,185,48,0,2
130114,13,51,81,2,22,91,23,1,3
130115,13,51,97,0,21,110,18,0,0
130116,13,43,58,2,18,97,23,1,0
130117,13,47,52,2,19,99,27,5,0
130118,13,60,74,1,18,122,40,0,2
130119,13,15,16,0,0,23,8,0,0
130120,13,62,155,2,8,91,26,0,4
130121,13,28,39,1,5,44,25,0,3
130122,13,89,89,2,19,134,28,0,1
130123,13,82,99,5,42,134,34,0,2
130124,13,52,81,1,22,105,27,0,0
130125,13,138,141,4,45,199,49,0,1
130126,13,159,211,0,70,285,49,0,5
130127,13,60,90,5,23,162,27,0,3
130128,13,78,142,1,40,218,33,6,0
130129,13,144,196,5,42,243,55,0,4
130130,13,60,78,1,18,78,6,1,0
130131,13,48,79,2,33,104,15,1,2
130132,13,68,93,0,21,134,13,0,1
130133,13,103,156,0,35,171,27,0,0
130134,13,132,185,2,41,229,37,0,2
130135,13,98,150,5,29,119,20,0,2
130136,13,119,151,2,36,180,27,0,1
130137,13,117,156,4,24,187,28,0,4
130138,13,68,83,1,20,145,25,1,0
130139,13,64,92,0,23,95,16,0,2
130140,13,76,77,1,37,163,52,0,2
130141,13,100,115,1,24,181,60,1,0
130142,13,39,54,0,5,84,18,1,0
130143,13,109,99,2,32,180,36,1,0
130144,13,121,129,2,37,171,26,2,0
130145,13,6,11,0,3,15,1,0,0
130146,13,41,54,1,26,94,24,0,0
130147,13,38,53,0,10,53,11,0,0
130148,13,35,47,0,10,49,20,0,0
130149,13,125,139,1,26,174,40,0,0
130150,13,67,46,0,9,73,17,0,2
130151,13,103,149,3,40,169,39,0,1
130152,13,94,121,1,24,136,43,6,0
130153,13,37,44,1,7,40,12,0,0
130154,13,22,41,2,16,44,14,0,0
130155,13,47,72,0,16,70,19,2,1
130156,13,17,18,0,5,32,13,0,1
130157,13,28,71,0,8,41,15,0,2
130158,13,126,133,3,40,196,28,0,2
130159,13,35,36,1,11,61,11,0,0
130160,13,27,28,1,8,38,12,0,0
130161,13,51,125,1,20,110,20,0,1
130162,13,157,177,1,50,284,47,0,4
130163,13,95,117,4,37,161,39,1,1
130164,13,59,82,1,20,83,33,0,1
130165,13,49,72,0,18,77,30,0,2
130166,13,30,53,0,10,66,18,1,2
130167,13,32,63,6,16,119,21,0,3
130168,13,77,135,5,32,162,35,0,6
130169,13,19,48,3,13,104,29,4,4
130170,13,8,10,0,2,28,6,0,0
130171,13,13,17,0,4,48,10,1,1
130172,13,24,29,3,12,107,19,8,8
130173,13,11,17,0,3,40,4,1,1
130174,13,75,122,2,29,186,43,0,4
130175,13,8,22,1,6,37,12,1,0
130176,13,23,56,2,11,145,8,0,6
130177,13,43,40,1,12,43,12,0,1
130178,13,35,39,0,9,61,8,0,2
130179,13,50,58,0,8,51,22,0,0
130180,13,70,59,1,18,102,21,2,0
130181,13,42,56,1,23,98,16,0,1
130182,13,16,19,1,3,25,1,0,0
130183,13,24,35,0,8,48,10,0,0
130184,13,20,45,0,7,40,21,0,1
130185,13,81,74,3,17,100,13,0,1
130186,13,28,42,0,8,50,12,1,0
130187,13,132,226,0,52,257,41,5,0
130188,13,109,151,3,48,143,34,0,0
130189,13,39,72,4,4,112,16,2,1
130190,13,103,152,2,31,141,29,1,0
130191,13,21,66,0,15,105,16,0,2
130192,13,42,57,2,7,63,10,0,0
130193,13,16,17,0,10,20,1,10,10
130194,13,76,62,3,35,126,24,0,36
130195,13,38,30,1,14,55,9,0,6
130196,13,17,15,1,8,40,9,4,1
130197,13,17,28,3,17,60,16,0,4
130198,13,120,122,7,46,194,43,17,11
130199,13,44,49,1,11,107,28,0,0
130200,13,82,71,0,22,138,36,7,18
130201,13,67,85,1,23,118,35,0,3
130202,13,57,72,3,23,88,17,0,1
130203,13,52,92,5,25,179,39,5,0
130204,13,66,65,1,18,139,30,0,2
130205,13,24,43,0,5,64,9,0,0
130206,13,59,100,12,18,114,26,2,1
130207,13,41,78,0,11,123,13,0,4
130208,13,71,107,1,17,113,28,0,2
130209,13,77,85,3,28,117,27,0,2
130210,13,76,118,0,25,189,41,1,1
130211,13,98,90,2,27,142,20,0,1
130212,13,36,51,0,3,78,28,0,1
130213,13,65,120,1,16,132,24,0,0
130214,13,53,62,4,9,71,14,0,2
130215,13,68,61,3,13,93,27,0,0
130216,13,96,150,0,31,215,39,0,0
130217,13,26,26,1,16,40,7,0,2
130218,13,78,71,2,17,135,20,1,1
130219,13,35,55,1,12,62,10,0,0
130220,13,55,72,1,26,124,16,1,1
130221,13,71,140,2,19,148,30,0,2
130222,13,47,77,1,9,115,24,0,1
140001,14,75,126,6,22,142,13,0,0
140002,14,87,186,2,22,211,38,3,0
140003,14,27,70,0,16,56,15,0,0
140004,14,72,167,4,25,139,14,0,2
140005,14,30,61,1,5,77,14,0,0
140006,14,15,48,0,3,42,11,0,0
140007,14,37,91,1,10,106,15,0,1
140008,14,76,131,2,34,143,24,0,2
140009,14,59,153,3,19,177,23,0,1
140010,14,64,148,1,20,112,31,0,1
140011,14,23,56,3,15,58,6,0,0
140012,14,58,128,1,19,138,18,0,1
140013,14,100,136,0,30,120,25,0,1
140014,14,35,57,0,6,71,14,0,2
140015,14,126,261,7,30,181,28,0,0
140016,14,103,199,3,15,178,27,0,1
140017,14,66,183,2,26,155,27,0,0
140018,14,36,80,1,11,86,12,0,0
140019,14,98,169,0,21,155,20,0,2
140020,14,96,205,6,38,199,21,0,0
140021,14,30,61,1,5,77,14,0,0
140022,14,48,112,2,17,132,26,0,1
140023,14,64,118,5,16,153,23,0,0
140024,14,45,111,1,9,106,22,0,1
140025,14,57,158,1,17,146,26,0,1
140026,14,39,93,1,19,92,18,0,1
140027,14,14,17,0,5,41,6,0,1
140028,14,29,55,1,10,80,15,0,1
140029,14,71,133,5,28,172,37,0,2
140030,14,46,109,0,8,113,19,0,0
140031,14,83,143,3,23,116,18,0,0
140032,14,47,96,2,13,124,21,0,2
140033,14,44,79,1,14,104,18,0,0
140034,14,34,76,0,15,94,16,0,0
140035,14,15,48,0,3,42,11,0,0
140036,14,55,99,0,12,90,21,0,0
140037,14,33,87,0,5,68,5,0,1
140038,14,7,24,1,3,41,18,0,0
140039,14,62,176,1,7,126,22,1,0
140040,14,38,71,0,9,90,17,1,2
140041,14,59,120,0,15,187,26,0,1
140042,14,63,107,2,22,95,22,0,2
140043,14,22,93,3,8,75,21,0,0
140044,14,43,92,0,11,99,11,0,0
140045,14,93,214,0,23,149,27,0,1
140046,14,28,75,0,8,119,23,0,1
140047,14,88,220,2,24,223,34,1,0
140048,14,44,75,1,10,80,19,0,1
140049,14,58,128,2,8,142,24,0,1
140050,14,72,123,2,17,135,17,0,0
140051,14,26,36,0,5,53,11,0,0
140052,14,19,37,0,2,51,3,0,0
140053,14,45,84,2,18,104,17,0,0
140054,14,65,106,4,9,125,22,0,0
140055,14,10,45,0,7,54,5,0,0
140056,14,25,58,0,6,88,24,1,0
140057,14,18,29,0,3,42,11,0,0
140058,14,49,132,1,32,167,15,0,2
140059,14,59,88,3,19,162,29,1,2
140060,14,43,79,2,8,89,19,0,0
140061,14,31,79,1,13,98,14,0,0
140062,14,30,56,0,17,114,8,0,1
140063,14,24,60,12,4,59,12,1,1
140064,14,37,114,1,16,100,11,0,0
140065,14,17,56,0,8,73,11,0,2
140066,14,57,144,1,14,154,22,0,0
140067,14,1,12,1,1,18,9,0,0
140068,14,88,126,1,14,135,29,0,3
140069,14,36,48,8,10,55,7,0,0
140070,14,42,140,1,21,131,25,0,4
140071,14,7,38,0,3,35,5,0,1
140072,14,14,42,0,1,53,2,1,0
140073,14,36,72,0,5,74,24,0,1
140074,14,108,219,1,40,290,23,1,1
140075,14,35,76,3,5,77,11,0,0
140076,14,30,78,2,13,91,24,1,2
140077,14,22,64,0,6,82,12,0,1
140078,14,90,143,2,21,216,24,0,1
140079,14,99,209,25,27,259,37,2,3
140080,14,50,34,0,5,33,11,0,1
140081,14,81,143,0,27,205,33,0,1
140082,14,91,145,0,22,154,21,0,1
140083,14,67,142,4,28,168,9,0,0
140084,14,85,161,1,32,158,20,1,0
140085,14,80,130,1,16,152,22,1,1
140086,14,58,110,0,8,113,14,0,0
140087,14,67,172,6,23,211,37,2,1
140088,14,80,142,1,22,220,17,0,0
140089,14,16,28,1,3,28,6,0,1
140090,14,43,64,2,18,107,27,0,0
140091,14,88,167,0,24,195,30,0,1
140092,14,36,66,0,8,69,15,0,0
140093,14,36,58,2,5,74,14,0,0
140094,14,21,48,0,4,53,7,0,0
140095,14,99,162,3,20,179,38,0,0
140096,14,97,161,2,25,204,16,0,2
140097,14,64,124,1,31,129,24,0,0
150001,15,51,75,2,12,205,14,0,2
150002,15,62,86,6,17,332,18,2,2
150003,15,6,4,0,0,11,0,0,0
150004,15,49,96,2,15,314,18,0,5
150005,15,43,56,0,10,164,14,0,0
150006,15,36,51,0,11,156,10,0,2
150007,15,98,92,2,17,293,32,0,2
150008,15,53,64,0,7,147,16,0,1
150009,15,34,53,1,8,165,17,1,1
150010,15,29,48,0,4,113,10,0,0
150011,15,30,58,1,7,117,6,0,0
150012,15,33,56,1,9,196,22,1,0
150013,15,49,82,4,12,253,25,0,0
150014,15,32,34,3,5,67,5,0,1
150015,15,64,102,12,14,358,40,1,0
150016,15,75,115,7,24,256,21,0,0
150017,15,45,23,3,9,136,4,0,0
150018,15,32,26,1,6,58,10,0,0
150019,15,44,62,1,11,232,24,0,1
160001,16,12,21,0,11,87,25,0,0
160002,16,27,24,0,8,56,26,0,0
160003,16,39,52,0,5,101,30,0,0
160004,16,21,25,0,11,36,16,0,1
160005,16,36,53,1,7,96,29,0,0
160006,16,56,53,2,13,124,45,0,0
160007,16,41,65,0,13,109,37,0,1
160008,16,76,78,1,13,143,63,1,0
160009,16,45,51,0,15,150,34,0,0
160010,16,45,29,0,2,84,51,0,1
160011,16,50,67,1,11,139,30,0,0
160012,16,11,22,1,7,46,12,0,1
160013,16,50,46,0,16,95,46,0,0
160014,16,66,94,1,8,157,53,0,0
160015,16,102,121,1,22,264,98,0,3
160016,16,26,34,0,9,76,39,0,0
160017,16,53,60,1,15,118,50,0,0
160018,16,19,28,1,10,46,35,0,3
160019,16,16,21,0,5,53,16,0,0
160020,16,18,28,0,5,48,17,0,0
160021,16,29,49,0,1,103,29,0,0
160022,16,57,62,0,15,159,46,0,1
160023,16,98,133,3,44,290,103,0,0
160024,16,89,124,3,21,256,79,0,0
160025,16,44,32,3,7,90,43,0,0
160026,16,15,16,0,4,64,15,0,1
160027,16,40,46,0,5,81,28,0,0
160028,16,67,78,0,16,162,54,0,0
160029,16,75,93,1,16,228,71,0,5
160030,16,41,78,0,15,134,51,0,3
160031,16,52,86,1,19,181,52,0,0
160032,16,28,38,0,5,73,34,0,0
160033,16,101,171,1,28,339,153,0,2
160034,16,38,70,4,13,132,41,0,0
160035,16,34,62,3,15,93,25,0,0
160036,16,76,87,1,20,271,84,0,0
160037,16,51,63,2,19,157,44,0,1
160038,16,16,13,0,2,49,14,1,1
160039,16,32,32,0,3,60,35,0,0
160040,16,48,51,1,6,135,50,0,0
160041,16,17,28,0,1,63,32,0,0
160042,16,26,28,0,10,74,27,0,0
160043,16,10,9,0,1,19,14,0,0
160044,16,54,78,3,17,139,36,0,2
160045,16,38,70,1,9,123,35,0,0
160046,16,55,67,0,14,99,38,0,0
160047,16,40,74,1,11,163,64,0,0
160048,16,40,62,0,8,124,39,0,0
160049,16,68,115,1,18,246,74,0,0
160050,16,14,23,0,3,57,38,0,1
160051,16,34,66,2,14,133,49,0,3
160052,16,61,84,1,15,131,29,0,0
170001,17,140,151,2,36,341,132,0,5
170002,17,62,86,0,16,184,72,0,2
170003,17,42,59,2,7,119,55,0,0
170004,17,70,90,3,14,153,98,0,1
170005,17,93,119,0,20,211,77,0,1
170006,17,74,83,6,17,149,96,0,0
170007,17,38,44,0,7,46,55,0,1
170008,17,82,93,3,25,168,95,0,0
170009,17,45,67,1,12,133,118,0,1
170010,17,62,48,0,5,74,31,0,1
170011,17,25,31,1,6,77,33,0,0
170012,17,73,41,3,20,133,54,0,0
170013,17,58,60,1,19,117,41,0,1
170014,17,111,120,3,30,235,111,0,3
170015,17,53,55,0,20,127,96,0,2
170016,17,13,9,1,1,47,29,0,0
170017,17,170,237,22,63,530,173,0,3
170018,17,92,91,4,18,153,31,0,1
170019,17,119,127,2,19,231,69,0,1
170020,17,96,81,2,14,136,81,0,0
170021,17,72,82,2,22,205,83,0,0
170022,17,20,26,1,0,42,24,0,2
170023,17,45,64,0,7,107,49,0,2
170024,17,51,57,2,8,111,32,0,1
170025,17,45,49,3,21,164,31,2,0
170026,17,53,104,2,21,191,56,1,0
170027,17,21,26,0,9,48,17,0,0
170028,17,31,30,1,10,74,23,0,0
170029,17,113,108,1,27,254,77,0,0
170030,17,74,100,4,15,156,52,0,1
170031,17,116,118,1,17,206,85,0,0
170032,17,77,101,6,7,153,55,0,1
170033,17,140,128,6,34,203,102,0,0
170034,17,38,44,1,14,100,24,0,0
170035,17,131,171,4,49,326,75,1,0
170036,17,109,168,18,33,326,118,0,0
170037,17,23,31,0,10,58,42,0,1
170038,17,8,10,0,6,62,47,0,0
170039,17,129,117,4,47,313,106,0,0
170040,17,59,66,2,8,151,60,0,0
170041,17,149,162,6,53,319,122,1,1
170042,17,34,40,1,14,114,29,1,0
170043,17,63,76,4,27,148,66,0,1
170044,17,63,98,7,24,236,98,0,1
170045,17,46,68,3,9,111,36,0,0
170046,17,88,126,3,27,182,77,0,1
170047,17,117,184,6,49,286,69,0,2
170048,17,102,139,2,26,196,58,1,0
170049,17,129,240,2,44,248,90,0,1
170050,17,74,125,2,27,238,95,0,4
170051,17,81,127,9,34,207,54,0,0
170052,17,87,150,3,24,189,70,0,0
170053,17,63,66,0,8,158,87,0,0
170054,17,78,77,2,17,151,62,0,0
170055,17,36,28,11,4,60,22,0,1
170056,17,80,115,2,12,164,50,0,1
170057,17,111,107,5,23,230,117,0,1
170058,17,117,123,3,19,224,89,0,1
170059,17,33,37,1,8,77,50,0,0
170060,17,25,50,2,11,89,25,0,0
170061,17,26,55,2,18,119,37,0,0
170062,17,47,20,1,3,60,43,0,0
170063,17,45,54,1,9,114,64,0,0
170064,17,17,20,2,4,41,36,0,0
170065,17,96,92,3,16,184,117,0,1
170066,17,60,86,0,18,173,65,0,0
170067,17,59,74,4,23,175,39,4,4
170068,17,71,67,6,28,218,91,0,1
170069,17,57,79,2,14,164,125,0,2
170070,17,94,117,6,22,225,115,0,3
180001,18,5,10,0,2,21,2,0,0
180002,18,24,36,0,11,51,8,0,0
180003,18,53,72,1,7,82,26,0,0
180004,18,92,127,0,22,241,19,2,0
180005,18,72,154,1,24,220,33,0,0
180006,18,52,73,0,14,136,16,0,0
180007,18,24,37,2,5,80,18,0,1
180008,18,67,120,0,22,161,38,0,0
180009,18,17,38,0,12,60,10,0,0
180010,18,14,23,0,3,42,10,0,0
180011,18,19,42,0,4,66,13,0,0
180012,18,20,32,1,2,38,8,0,0
180013,18,27,60,0,8,64,8,0,0
180014,18,25,48,0,0,49,15,0,0
180015,18,47,62,1,12,104,24,1,0
180016,18,20,61,0,5,82,13,0,0
180017,18,30,44,0,5,73,4,0,0
180018,18,42,51,0,18,104,29,0,1
180019,18,143,218,3,25,282,32,0,2
180020,18,59,69,0,12,67,20,0,0
180021,18,98,133,0,19,212,20,0,0
180022,18,77,131,3,25,173,17,0,1
180023,18,16,22,0,4,33,7,0,0
180024,18,45,85,0,18,129,12,0,0
180025,18,31,24,0,4,58,15,0,0
180026,18,118,190,4,35,282,64,0,0
180027,18,35,45,1,9,94,25,0,0
180028,18,24,42,0,7,51,6,0,0
180029,18,87,111,0,17,198,32,0,0
180030,18,12,28,0,2,41,3,0,0
180031,18,24,41,2,2,51,12,0,0
180032,18,19,24,1,1,48,2,0,0
180033,18,11,14,0,2,16,4,0,0
180034,18,26,46,1,13,86,8,0,0
180035,18,65,105,1,15,154,12,0,0
180036,18,32,24,0,5,55,13,0,0
180037,18,26,17,1,4,38,2,0,0
180038,18,28,34,0,6,55,11,0,0
180039,18,16,20,0,3,62,5,0,0
180040,18,33,39,0,8,91,11,0,0
180041,18,17,19,0,10,60,3,0,0
190001,19,16,9,1,1,245,4,0,0
190002,19,17,8,1,3,346,7,0,0
190003,19,10,5,1,1,207,3,0,1
190004,19,45,33,0,11,642,15,0,1
190006,19,16,8,0,0,140,3,0,1
190007,19,24,15,0,7,312,3,0,1
190008,19,24,14,1,3,373,10,0,4
190009,19,9,3,0,2,274,6,0,2
190010,19,44,27,1,7,659,15,0,1
190011,19,29,24,1,1,299,7,0,0
190012,19,29,32,1,11,881,11,2,1
190013,19,22,14,0,4,423,2,0,0
190014,19,29,15,1,9,483,6,0,1
190015,19,24,18,0,7,278,1,0,1
190016,19,5,17,0,4,166,1,1,0
190017,19,31,19,0,5,296,13,0,0
190018,19,20,16,1,6,244,7,0,0
190019,19,41,33,0,6,267,8,0,1
190020,19,15,14,0,2,251,8,0,0
190021,19,34,26,2,3,296,13,0,1
190022,19,22,34,0,6,326,10,0,0
190023,19,35,20,0,8,189,13,0,1
190024,19,14,8,0,2,135,7,0,0
190025,19,39,35,2,7,303,11,0,0
190026,19,55,36,0,4,350,20,0,3
190027,19,6,8,0,2,265,1,0,0
190028,19,3,3,0,5,221,3,0,0
190029,19,16,13,0,0,306,10,0,0
190030,19,16,8,0,1,226,0,0,1
190031,19,18,13,1,6,329,8,0,1
190032,19,28,16,0,2,288,9,0,0
190033,19,13,8,0,7,346,3,0,2
190034,19,33,21,0,11,514,6,0,0
190035,19,14,14,0,2,290,1,0,5
190036,19,8,4,0,1,150,1,0,0
190037,19,5,3,0,2,133,1,0,2
190038,19,8,14,0,7,200,4,0,2
190039,19,60,28,0,11,1024,12,1,1
190040,19,5,6,0,4,99,6,0,3
190041,19,20,19,0,3,319,5,1,5
190042,19,16,14,0,4,255,5,0,0
190043,19,30,21,3,4,293,9,0,1
190044,19,13,19,2,1,216,6,1,0
190045,19,21,13,0,4,277,3,0,0
190046,19,20,18,2,8,708,11,1,0
190047,19,50,28,4,11,868,11,1,2
190048,19,21,11,2,4,337,6,0,1
190049,19,26,19,1,2,300,6,0,1
190050,19,11,9,0,0,121,3,0,0
190051,19,28,21,0,5,271,2,9,0
190052,19,13,11,1,0,148,3,0,0
190053,19,31,15,0,6,268,14,0,0
190054,19,18,4,0,2,133,3,1,2
190055,19,18,17,1,2,147,5,0,0
190056,19,4,6,0,1,103,1,0,1
190057,19,22,29,1,2,247,8,1,2
190058,19,11,8,0,1,137,3,0,1
210001,21,107,110,4,14,182,21,1,1
210002,21,42,53,0,9,69,6,0,0
210003,21,91,77,3,15,128,13,0,0
210004,21,40,37,1,7,63,4,0,1
210005,21,43,40,0,8,111,5,0,3
210006,21,52,31,0,6,83,8,0,2
210007,21,45,42,3,10,104,9,0,1
210008,21,97,67,2,8,132,20,1,0
210009,21,27,33,4,12,159,28,0,2
210010,21,38,40,1,8,60,5,0,1
210011,21,54,42,2,14,88,10,0,0
210012,21,57,68,0,12,110,22,0,0
210013,21,61,64,1,8,118,14,0,0
210014,21,31,30,2,3,80,5,0,0
210015,21,40,48,0,10,80,13,0,3
210016,21,49,44,4,5,66,8,0,0
210017,21,39,39,0,9,66,3,0,1
210018,21,44,40,2,10,78,9,0,0
210019,21,48,46,3,6,100,14,0,2
210020,21,59,47,0,22,87,14,0,0
210021,21,125,98,0,30,210,19,0,0
210022,21,70,66,2,15,120,17,0,0
210023,21,33,40,3,8,86,10,0,0
210024,21,40,46,1,14,86,17,0,1
210025,21,40,36,1,9,120,22,0,1
210026,21,89,74,2,24,156,16,0,2
210027,21,91,113,4,21,143,24,1,1
210028,21,77,73,0,9,165,13,0,2
210029,21,35,37,0,3,61,8,0,0
210030,21,117,103,4,31,268,18,0,3
210031,21,91,90,0,13,149,16,1,3
210032,21,85,74,174,13,101,26,0,1
210033,21,47,37,3,10,50,11,0,0
